2645, 2007-04-22, 2007-05-25, 204, 2007-05-07, , 11716
11937, 2007-04-22, 2007-05-01, 418, 2007-04-26, pohlídat si včasné vrácení, 11721
11899, 2007-04-23, 2007-05-04, 231, 2007-04-28, , 11726
11627, 2007-04-24, 2007-05-14, 38, 2007-05-09, , 11737
2776, 2007-04-26, 2007-05-25, 26, 2007-05-18, , 11766
5840, 2007-04-27, 2007-05-18, 97, 2007-05-16, k projektu, 11770
7975, 2007-04-28, 2007-05-25, 58, 2007-05-23, , 11798
11943, 2007-05-01, 2007-05-26, 300, 2007-05-22, Pro disertaci, 11842
10460, 2007-05-02, 2007-05-29, 445, 2007-05-18, , 11879
10938, 2007-05-04, 2007-06-13, 222, 2007-05-29, Nepsát e-mail, rovnou volat., 11898
10720, 2007-05-05, 2007-06-07, 548, 2007-05-30, Pokud ji nevrátí v termínu, nedostane zápočet., 11915
11339, 2007-05-06, 2007-06-11, 158, 2007-05-25, , 11920
10969, 2007-05-07, 2007-05-26, 233, 2007-05-15, už nevím, co jsem si chtěl poznamenat, 11931
1769, 2007-05-07, 2007-05-15, 269, 2007-05-16, Určeno pro seminární práci., 11935
9909, 2007-05-08, 2007-05-18, 487, 2007-05-18, , 11953
2738, 2007-05-08, 2007-05-20, 470, 2007-05-19, studijní materiál, 11959
11270, 2007-05-09, 2007-05-18, 130, 2007-05-12, , 11979
10880, 2007-05-09, 2007-06-19, 90, 2007-06-13, Nepsát e-mail, rovnou volat., 11982
7317, 2007-05-13, 2007-06-29, 61, 2007-06-07, , 12025
9422, 2007-05-20, 2007-06-23, 400, 2007-06-07, , 12159
5664, 2007-05-23, 2007-05-26, 429, 2007-05-27, , 12185
4891, 2007-05-23, 2007-05-30, 283, 2007-05-30, , 12189
9866, 2007-05-23, 2007-06-03, 100, 2007-06-01, , 12192
9825, 2007-05-26, 2007-06-07, 488, 2007-06-05, , 12253
4481, 2007-05-27, 2007-06-17, 186, 2007-06-11, , 12273
5175, 2007-05-28, 2007-05-30, 487, 2007-05-30, , 12285
227, 2007-05-29, 2007-06-18, 178, 2007-06-15, Zapůjčeno pro bakalářskou práci, 12298
667, 2007-06-01, 2007-07-16, 422, 2007-06-29, , 12341
8179, 2007-06-01, 2007-06-06, 232, 2007-06-07, , 12352
10938, 2007-06-05, 2007-07-05, 229, 2007-06-26, , 12416
2344, 2007-06-07, 2007-06-09, 452, 2007-06-10, , 12441
7854, 2007-06-08, 2007-07-21, 386, 2007-07-03, Pro disertaci, 12468
1003, 2007-06-10, 2007-06-28, 394, 2007-06-19, Zapůjčeno pro bakalářskou práci, 12503
6789, 2007-06-12, 2007-07-27, 160, 2007-07-06, , 12525
7546, 2007-06-15, 2007-07-13, 496, 2007-06-28, studijní materiál, 12578
1236, 2007-06-17, 2007-06-24, 125, 2007-06-24, , 12614
8590, 2007-06-17, 2007-06-28, 221, 2007-06-30, k diplomce, 12634
3491, 2007-06-19, 2007-07-17, 27, 2007-07-03, , 12676
6302, 2007-06-23, 2007-08-07, 37, 2007-07-27, , 12749
4962, 2007-06-24, 2007-06-26, 148, 2007-06-27, , 12754
3845, 2007-06-28, 2007-07-10, 153, 2007-07-07, k projektu, 12811
2129, 2007-06-29, 2007-07-09, 558, 2007-07-07, k vědeckému článku, 12836
2535, 2007-07-01, 2007-08-06, 430, 2007-07-28, , 12888
11328, 2007-07-02, 2007-08-09, 63, 2007-07-31, K diplomové práci, 12900
1313, 2007-07-03, 2007-07-22, 100, 2007-07-20, , 12917
9928, 2007-07-08, 2007-08-10, 488, 2007-07-29, Určeno pro seminární práci., 12953
4240, 2007-07-09, 2007-07-13, 299, 2007-07-14, , 12979
2443, 2007-07-12, 2007-08-17, 492, 2007-08-08, , 13020
9388, 2007-07-14, 2007-08-30, 378, 2007-08-07, , 13045
9331, 2007-07-14, 2007-07-31, 458, 2007-07-27, , 13058
10966, 2007-07-15, 2007-07-31, 372, 2007-07-27, , 13077
10986, 2007-07-17, 2007-08-19, 97, 2007-08-15, , 13105
11327, 2007-07-19, 2007-08-01, 383, 2007-07-31, pro projekt EU, 13155
11169, 2007-07-20, 2007-07-25, 242, 2007-07-24, , 13189
2874, 2007-07-23, 2007-08-18, 290, 2007-08-10, , 13213
2738, 2007-07-28, 2007-08-10, 324, 2007-08-08, , 13284
3667, 2007-08-02, 2007-08-16, 300, 2007-08-12, , 13341
2607, 2007-08-04, 2007-08-17, 575, 2007-08-14, do výuky, 13384
11606, 2007-08-06, 2007-08-13, 553, 2007-08-13, , 13426
5949, 2007-08-06, 2007-08-30, 489, 2007-08-20, , 13431
5942, 2007-08-07, 2007-08-15, 209, 2007-08-13, , 13454
9328, 2007-08-11, 2007-09-21, 131, 2007-08-29, , 13493
667, 2007-08-11, 2007-09-09, 118, 2007-08-31, , 13496
8812, 2007-08-12, 2007-09-25, 165, 2007-09-14, , 13509
4618, 2007-08-13, 2007-09-04, 105, 2007-08-21, , 13529
1187, 2007-08-15, 2007-09-15, 357, 2007-09-16, , 13564
4406, 2007-08-19, 2007-09-29, 342, 2007-09-19, studijní materiál, 13636
4536, 2007-08-20, 2007-09-28, 289, 2007-09-11, pro projekt EU, 13637
3788, 2007-08-21, 2007-09-08, 100, 2007-09-10, , 13663
4281, 2007-08-24, 2007-09-16, 249, 2007-09-10, , 13706
5452, 2007-08-24, 2007-09-11, 227, 2007-09-06, K diplomové práci, 13711
10571, 2007-08-25, 2007-09-07, 258, 2007-09-07, Pro BP, 13730
10477, 2007-08-26, 2007-09-07, 290, 2007-09-05, , 13739
5231, 2007-08-26, 2007-08-31, 158, 2007-09-01, , 13743
10093, 2007-08-26, 2007-09-05, 260, 2007-09-02, Pro disertaci, 13757
690, 2007-08-30, 2007-09-21, 73, 2007-09-17, , 13813
8036, 2007-09-02, 2007-10-04, 492, 2007-09-28, k vědeckému článku, 13833
2223, 2007-09-11, 2007-09-22, 514, 2007-09-25, Pro výzkumné účely., 14001
6302, 2007-09-13, 2007-10-10, 549, 2007-10-05, , 14044
11060, 2007-09-15, 2007-10-02, 285, 2007-09-25, do výuky, 14080
7307, 2007-09-18, 2007-09-30, 348, 2007-09-28, , 14115
4982, 2007-09-19, 2007-10-10, 378, 2007-10-01, , 14145
10944, 2007-09-20, 2007-10-29, 14, 2007-10-06, , 14176
1831, 2007-09-21, 2007-11-03, 24, 2007-10-11, pohlídat si včasné vrácení, 14201
9384, 2007-09-24, 2007-10-02, 530, 2007-10-01, , 14233
7618, 2007-09-27, 2007-10-10, 508, 2007-10-09, , 14264
6493, 2007-10-02, 2007-10-27, 503, 2007-10-23, Pro výzkumné účely., 14317
6819, 2007-10-02, 2007-10-11, 260, 2007-10-09, , 14318
6723, 2007-10-02, 2007-10-05, 472, 2007-10-06, , 14331
9422, 2007-10-05, 2007-10-19, 441, 2007-10-16, , 14372
4982, 2007-10-06, 2007-11-06, 171, 2007-10-20, do výuky, 14395
4186, 2007-10-08, 2007-11-03, 70, 2007-10-22, , 14409
4891, 2007-10-10, 2007-10-12, 324, 2007-10-13, , 14455
158, 2007-10-13, 2007-11-15, 533, 2007-11-08, , 14483
8832, 2007-10-16, 2007-11-23, 132, 2007-11-13, k diplomce, 14529
6227, 2007-10-17, 2007-10-23, 293, 2007-10-24, , 14543
6376, 2007-10-17, 2007-11-18, 163, 2007-11-01, , 14546
8096, 2007-10-19, 2007-11-07, 532, 2007-11-02, , 14567
6700, 2007-10-24, 2007-11-06, 517, 2007-11-02, , 14635
7722, 2007-10-25, 2007-11-04, 56, 2007-11-06, , 14661
4401, 2007-10-26, 2007-11-08, 90, 2007-11-04, , 14672
8278, 2007-10-27, 2007-11-19, 148, 2007-11-18, , 14684
10934, 2007-10-27, 2007-12-10, 24, 2007-12-01, , 14686
1904, 2007-10-27, 2007-11-10, 232, 2007-11-11, Pokud ji nevrátí v termínu, nedostane zápočet., 14688
7557, 2007-10-31, 2007-12-01, 443, 2007-11-16, Pro disertaci, 14721
11197, 2007-11-01, 2007-11-28, 249, 2007-11-16, K diplomové práci, 14727
9861, 2007-11-01, 2007-11-26, 574, 2007-11-22, , 14734
5684, 2007-11-01, 2007-11-10, 413, 2007-11-09, , 14735
3475, 2007-11-01, 2007-11-17, 233, 2007-11-15, , 14738
4555, 2007-11-02, 2007-11-16, 433, 2007-11-12, k habilitaci, 14749
3665, 2007-11-03, 2007-11-28, 140, 2007-11-26, , 14765
1941, 2007-11-04, 2007-11-23, 309, 2007-11-16, pohlídat si včasné vrácení, 14778
3177, 2007-11-04, 2007-11-27, 131, 2007-11-17, k diplomce, 14782
9915, 2007-11-06, 2007-11-21, 221, 2007-11-16, , 14814
2392, 2007-11-08, 2007-11-20, 441, 2007-11-17, , 14861
2718, 2007-11-08, 2007-11-20, 167, 2007-11-16, Zapůjčeno pro bakalářskou práci, 14862
3591, 2007-11-11, 2007-12-15, 196, 2007-12-10, , 14926
1547, 2007-11-15, 2007-12-09, 233, 2007-12-01, , 14987
11878, 2007-11-16, 2007-11-30, 45, 2007-12-01, , 15022
8590, 2007-11-18, 2007-11-27, 288, 2007-11-29, , 15044
4354, 2007-11-18, 2007-11-21, 37, 2007-11-21, Zapůjčeno pro bakalářskou práci, 15053
11239, 2007-11-21, 2007-12-20, 531, 2007-12-17, Ručí za ni vlastní hlavou., 15080
1904, 2007-11-21, 2007-12-17, 495, 2007-12-12, , 15095
2, 2007-11-24, 2007-12-01, 50, 2007-12-02, K diplomové práci, 15135
4116, 2007-11-27, 2007-12-31, 257, 2007-12-17, , 15179
10112, 2007-11-28, 2007-12-15, 403, 2007-12-13, , 15197
6553, 2007-11-30, 2008-01-06, 433, 2007-12-21, k vědeckému článku, 15230
5293, 2007-12-05, 2007-12-16, 501, 2007-12-17, k vědeckému článku, 15310
6535, 2007-12-07, 2008-01-24, 326, 2008-01-06, , 15346
10784, 2007-12-12, 2008-01-07, 482, 2008-01-03, , 15407
8529, 2007-12-15, 2008-01-30, 469, 2008-01-12, pohlídat si včasné vrácení, 15473
7276, 2007-12-16, 2007-12-24, 150, 2007-12-21, , 15492
1028, 2007-12-17, 2008-01-10, 74, 2008-01-02, , 15524
769, 2007-12-20, 2008-01-20, 101, 2008-01-11, , 15574
4077, 2007-12-24, 2008-01-11, 353, 2008-01-08, k projektu, 15668
9914, 2007-12-28, 2008-02-01, 484, 2008-01-21, , 15742
10943, 2007-12-28, 2008-01-29, 160, 2008-01-18, , 15749
7752, 2007-12-28, 2008-01-05, 290, 2008-01-04, , 15750
10402, 2008-01-02, 2008-02-13, 45, 2008-02-02, , 15794
3911, 2008-01-06, 2008-02-09, 394, 2008-01-25, , 15846
8367, 2008-01-10, 2008-01-23, 178, 2008-01-23, , 15919
3041, 2008-01-10, 2008-02-27, 281, 2008-02-03, k projektu, 15923
9736, 2008-01-11, 2008-02-13, 544, 2008-02-01, , 15929
9651, 2008-01-15, 2008-01-26, 443, 2008-01-25, už nevím, co jsem si chtěl poznamenat, 16006
6757, 2008-01-16, 2008-02-18, 444, 2008-01-29, , 16008
7263, 2008-01-16, 2008-02-05, 163, 2008-01-29, , 16023
503, 2008-01-21, 2008-02-07, 325, 2008-02-08, , 16111
961, 2008-01-25, 2008-01-27, 324, 2008-01-28, , 16156
1793, 2008-01-27, 2008-02-22, 432, 2008-02-13, , 16179
4438, 2008-01-28, 2008-03-01, 363, 2008-02-18, , 16200
7886, 2008-01-29, 2008-03-07, 294, 2008-02-27, , 16233
10918, 2008-02-06, 2008-02-19, 168, 2008-02-19, , 16352
3017, 2008-02-07, 2008-02-27, 281, 2008-02-20, Nepsát e-mail, rovnou volat., 16357
8814, 2008-02-07, 2008-03-06, 377, 2008-03-04, , 16358
7726, 2008-02-08, 2008-02-26, 15, 2008-02-20, , 16382
7481, 2008-02-11, 2008-03-16, 376, 2008-03-11, , 16427
9487, 2008-02-13, 2008-03-01, 281, 2008-02-29, , 16468
9240, 2008-02-21, 2008-04-06, 79, 2008-03-18, , 16618
8969, 2008-02-22, 2008-03-23, 23, 2008-03-15, , 16632
3441, 2008-02-23, 2008-03-03, 514, 2008-02-28, , 16643
11676, 2008-02-28, 2008-03-28, 162, 2008-03-20, Pro BP, 16730
9715, 2008-02-28, 2008-03-19, 443, 2008-03-16, , 16734
5405, 2008-02-29, 2008-03-07, 60, 2008-03-07, , 16757
1174, 2008-03-09, 2008-03-21, 525, 2008-03-14, Pro disertaci, 16893
1804, 2008-03-11, 2008-03-19, 76, 2008-03-20, Pro BP, 16907
3049, 2008-03-12, 2008-03-30, 559, 2008-03-26, pohlídat si včasné vrácení, 16936
8081, 2008-03-13, 2008-04-05, 243, 2008-04-04, , 16942
9102, 2008-03-14, 2008-04-14, 518, 2008-04-04, , 16972
4839, 2008-03-16, 2008-04-17, 454, 2008-04-05, , 16986
7601, 2008-03-16, 2008-03-22, 385, 2008-03-21, , 16996
9697, 2008-03-20, 2008-04-28, 492, 2008-04-19, k vědeckému článku, 17067
5428, 2008-03-22, 2008-04-13, 79, 2008-04-02, , 17098
2883, 2008-03-23, 2008-04-22, 71, 2008-04-19, , 17122
4547, 2008-03-23, 2008-04-08, 128, 2008-04-05, , 17131
6964, 2008-03-27, 2008-04-24, 501, 2008-04-23, K diplomové práci, 17199
12032, 2008-04-03, 2008-04-23, 293, 2008-04-13, , 17319
7537, 2008-04-04, 2008-04-23, 128, 2008-04-18, , 17341
2815, 2008-04-10, 2008-04-16, 413, 2008-04-17, Určeno pro seminární práci., 17452
916, 2008-04-11, 2008-04-21, 438, 2008-04-21, , 17479
1721, 2008-04-12, 2008-05-13, 309, 2008-05-04, , 17481
4723, 2008-04-13, 2008-05-05, 163, 2008-04-28, , 17499
2799, 2008-04-13, 2008-05-09, 95, 2008-04-28, , 17506
8631, 2008-04-14, 2008-05-12, 341, 2008-04-30, , 17521
9991, 2008-04-17, 2008-05-13, 241, 2008-05-02, , 17607
3687, 2008-04-18, 2008-04-30, 231, 2008-04-23, , 17618
6840, 2008-04-20, 2008-05-07, 21, 2008-05-03, , 17647
11029, 2008-04-20, 2008-05-12, 14, 2008-05-07, , 17654
2916, 2008-04-24, 2008-05-01, 272, 2008-04-30, , 17724
8425, 2008-04-24, 2008-05-27, 388, 2008-05-15, , 17731
10059, 2008-04-26, 2008-05-13, 91, 2008-05-03, Nepsát e-mail, rovnou volat., 17768
7941, 2008-04-28, 2008-05-08, 320, 2008-05-08, , 17794
4678, 2008-05-01, 2008-06-07, 472, 2008-05-24, , 17825
953, 2008-05-04, 2008-05-29, 494, 2008-05-23, , 17902
4499, 2008-05-05, 2008-05-14, 296, 2008-05-13, k projektu, 17903
3475, 2008-05-05, 2008-05-20, 472, 2008-05-15, , 17907
6700, 2008-05-06, 2008-06-16, 172, 2008-06-15, , 17942
11658, 2008-05-09, 2008-05-22, 381, 2008-05-17, Pro disertaci, 17988
10992, 2008-05-10, 2008-05-24, 372, 2008-05-16, , 18018
3967, 2008-05-16, 2008-06-28, 566, 2008-06-21, , 18090
4365, 2008-05-19, 2008-06-21, 467, 2008-06-16, pohlídat si včasné vrácení, 18121
1187, 2008-05-23, 2008-05-29, 21, 2008-05-28, , 18175
5899, 2008-05-25, 2008-06-05, 134, 2008-06-08, k vědeckému článku, 18211
5840, 2008-05-26, 2008-06-28, 134, 2008-06-19, , 18217
3310, 2008-05-28, 2008-06-18, 150, 2008-06-16, , 18245
2569, 2008-05-29, 2008-06-29, 503, 2008-06-15, Pro BP, 18263
10414, 2008-05-31, 2008-06-24, 506, 2008-06-14, , 18291
6062, 2008-06-01, 2008-06-22, 193, 2008-06-16, , 18311
6815, 2008-06-03, 2008-06-25, 461, 2008-06-17, , 18342
4739, 2008-06-03, 2008-07-14, 334, 2008-06-27, Ručí za ni vlastní hlavou., 18351
4279, 2008-06-03, 2008-07-01, 179, 2008-06-23, , 18352
7308, 2008-06-03, 2008-07-04, 98, 2008-06-19, , 18363
1177, 2008-06-08, 2008-06-15, 9, 2008-06-15, Pro výzkumné účely., 18426
3491, 2008-06-10, 2008-07-10, 484, 2008-07-01, , 18459
1831, 2008-06-16, 2008-07-11, 204, 2008-06-30, , 18557
1438, 2008-06-20, 2008-07-06, 308, 2008-07-03, , 18626
11770, 2008-06-20, 2008-07-08, 356, 2008-07-05, , 18636
7886, 2008-06-22, 2008-08-08, 129, 2008-07-15, , 18661
194, 2008-06-25, 2008-06-28, 445, 2008-06-29, , 18693
2535, 2008-06-25, 2008-07-16, 392, 2008-07-09, , 18695
5942, 2008-06-26, 2008-07-24, 398, 2008-07-11, , 18713
2626, 2008-06-28, 2008-07-06, 357, 2008-07-06, , 18748
6494, 2008-06-29, 2008-07-18, 204, 2008-07-12, , 18776
11553, 2008-06-30, 2008-07-07, 346, 2008-07-08, , 18799
1765, 2008-07-03, 2008-07-19, 353, 2008-07-16, , 18828
6368, 2008-07-09, 2008-07-25, 204, 2008-07-20, , 18946
11022, 2008-07-09, 2008-07-30, 224, 2008-07-25, , 18947
2998, 2008-07-09, 2008-08-13, 114, 2008-08-02, , 18956
9438, 2008-07-11, 2008-08-14, 21, 2008-08-01, Zapůjčeno pro bakalářskou práci, 18985
3229, 2008-07-12, 2008-08-13, 74, 2008-07-25, Nepsát e-mail, rovnou volat., 18991
3623, 2008-07-14, 2008-08-07, 224, 2008-07-26, , 19028
11553, 2008-07-15, 2008-08-08, 85, 2008-07-30, , 19050
3935, 2008-07-18, 2008-08-11, 105, 2008-08-08, , 19132
4034, 2008-07-25, 2008-08-10, 97, 2008-08-08, , 19233
9861, 2008-07-26, 2008-08-02, 490, 2008-08-01, , 19252
8903, 2008-07-26, 2008-08-12, 398, 2008-08-10, , 19257
11446, 2008-07-28, 2008-08-01, 229, 2008-08-01, , 19283
8567, 2008-07-28, 2008-08-08, 527, 2008-08-05, , 19284
11561, 2008-07-28, 2008-07-31, 433, 2008-08-02, , 19295
1704, 2008-07-29, 2008-08-05, 467, 2008-08-03, , 19323
8829, 2008-08-02, 2008-08-25, 396, 2008-08-19, , 19361
3017, 2008-08-02, 2008-08-06, 535, 2008-08-05, k habilitaci, 19366
9803, 2008-08-04, 2008-08-15, 288, 2008-08-11, , 19397
7924, 2008-08-05, 2008-08-28, 90, 2008-08-21, , 19408
11339, 2008-08-06, 2008-08-23, 367, 2008-08-21, , 19428
1826, 2008-08-08, 2008-08-23, 417, 2008-08-23, , 19463
4764, 2008-08-09, 2008-08-21, 77, 2008-08-22, Ručí za ni vlastní hlavou., 19494
6783, 2008-08-11, 2008-08-24, 290, 2008-08-23, , 19521
490, 2008-08-12, 2008-08-18, 567, 2008-08-16, , 19539
11060, 2008-08-12, 2008-08-14, 337, 2008-08-15, Pro disertaci, 19542
5871, 2008-08-13, 2008-09-02, 243, 2008-08-25, , 19577
3811, 2008-08-14, 2008-08-25, 394, 2008-08-22, , 19584
10510, 2008-08-17, 2008-09-25, 281, 2008-09-11, , 19655
9118, 2008-08-17, 2008-08-24, 365, 2008-08-23, , 19657
4962, 2008-08-21, 2008-10-02, 475, 2008-09-10, , 19710
57, 2008-08-26, 2008-09-05, 288, 2008-09-06, , 19779
66, 2008-08-31, 2008-09-19, 204, 2008-09-15, , 19832
11715, 2008-09-01, 2008-09-09, 28, 2008-09-11, , 19847
8048, 2008-09-02, 2008-09-23, 249, 2008-09-20, do výuky, 19878
11502, 2008-09-05, 2008-09-19, 231, 2008-09-18, , 19930
7288, 2008-09-06, 2008-09-21, 293, 2008-09-20, k diplomce, 19971
6373, 2008-09-06, 2008-09-22, 574, 2008-09-19, , 19974
8425, 2008-09-06, 2008-09-18, 167, 2008-09-13, pro projekt EU, 19983
1782, 2008-09-06, 2008-09-13, 339, 2008-09-13, , 19992
8159, 2008-09-07, 2008-09-12, 269, 2008-09-12, , 20008
6358, 2008-09-11, 2008-10-02, 290, 2008-09-22, pohlídat si včasné vrácení, 20038
1333, 2008-09-11, 2008-10-10, 258, 2008-10-03, , 20043
5745, 2008-09-12, 2008-09-29, 229, 2008-09-19, , 20073
5689, 2008-09-14, 2008-10-02, 298, 2008-09-30, , 20094
10852, 2008-09-14, 2008-09-26, 242, 2008-09-23, , 20116
4801, 2008-09-19, 2008-10-12, 337, 2008-10-02, , 20187
636, 2008-09-20, 2008-10-06, 69, 2008-10-06, , 20197
10990, 2008-09-21, 2008-09-26, 256, 2008-09-26, , 20212
7604, 2008-10-03, 2008-10-13, 321, 2008-10-15, , 20331
1112, 2008-10-03, 2008-10-25, 66, 2008-10-12, , 20333
6411, 2008-10-03, 2008-10-18, 296, 2008-10-12, pro projekt EU, 20335
368, 2008-10-03, 2008-10-31, 556, 2008-10-23, , 20345
11115, 2008-10-06, 2008-11-15, 467, 2008-11-05, , 20392
3129, 2008-10-07, 2008-11-07, 66, 2008-10-25, pohlídat si včasné vrácení, 20416
3382, 2008-10-08, 2008-11-19, 125, 2008-11-15, Zapůjčeno pro bakalářskou práci, 20425
1443, 2008-10-08, 2008-10-27, 265, 2008-10-23, , 20430
8493, 2008-10-15, 2008-11-12, 459, 2008-10-27, pohlídat si včasné vrácení, 20561
11131, 2008-10-17, 2008-11-30, 429, 2008-11-09, , 20591
7173, 2008-10-19, 2008-10-24, 358, 2008-10-26, , 20601
1570, 2008-10-19, 2008-11-02, 70, 2008-10-24, Pro BP, 20607
10318, 2008-10-19, 2008-11-15, 50, 2008-11-07, k habilitaci, 20608
4839, 2008-10-20, 2008-11-10, 339, 2008-11-08, , 20620
769, 2008-10-25, 2008-11-17, 354, 2008-11-13, , 20680
2006, 2008-10-26, 2008-11-02, 337, 2008-11-01, , 20695
7726, 2008-10-31, 2008-11-12, 122, 2008-11-10, do výuky, 20747
2646, 2008-11-02, 2008-12-06, 361, 2008-11-30, , 20778
8512, 2008-11-02, 2008-12-09, 306, 2008-11-25, studijní materiál, 20800
5525, 2008-11-06, 2008-11-15, 376, 2008-11-14, , 20831
7856, 2008-11-07, 2008-11-25, 308, 2008-11-20, , 20837
10718, 2008-11-07, 2008-11-15, 186, 2008-11-15, , 20850
5312, 2008-11-11, 2008-12-19, 382, 2008-11-29, , 20879
10558, 2008-11-14, 2008-11-24, 122, 2008-11-23, , 20904
3182, 2008-11-25, 2008-12-09, 455, 2008-12-05, , 21076
2169, 2008-11-29, 2008-12-07, 134, 2008-12-09, Pokud ji nevrátí v termínu, nedostane zápočet., 21134
4957, 2008-11-30, 2009-01-14, 320, 2008-12-26, , 21161
7339, 2008-11-30, 2008-12-08, 195, 2008-12-10, k diplomce, 21166
76, 2008-12-01, 2008-12-13, 274, 2008-12-08, , 21186
528, 2008-12-01, 2008-12-30, 365, 2008-12-15, , 21192
9864, 2008-12-02, 2008-12-11, 567, 2008-12-05, , 21199
7331, 2008-12-06, 2008-12-16, 63, 2008-12-13, , 21264
2645, 2008-12-08, 2009-01-09, 549, 2008-12-29, , 21303
2815, 2008-12-09, 2008-12-11, 299, 2008-12-12, pro projekt EU, 21337
3906, 2008-12-13, 2009-01-27, 529, 2009-01-20, k diplomce, 21386
7404, 2008-12-14, 2008-12-22, 60, 2008-12-19, Pro výzkumné účely., 21416
7722, 2008-12-18, 2008-12-28, 432, 2008-12-29, , 21465
9370, 2008-12-18, 2008-12-30, 23, 2008-12-28, do výuky, 21472
10298, 2008-12-19, 2009-01-09, 382, 2009-01-01, k projektu, 21492
7163, 2008-12-21, 2008-12-23, 530, 2008-12-24, , 21556
9766, 2008-12-22, 2009-01-22, 227, 2009-01-10, k projektu, 21558
1587, 2008-12-26, 2009-01-14, 37, 2009-01-09, , 21639
2309, 2008-12-29, 2009-01-21, 269, 2009-01-24, Pro BP, 21663
7140, 2008-12-29, 2009-01-16, 432, 2009-01-12, , 21671
11330, 2009-01-03, 2009-02-01, 527, 2009-01-30, , 21756
7910, 2009-01-03, 2009-01-14, 360, 2009-01-16, , 21759
1438, 2009-01-04, 2009-01-20, 24, 2009-01-15, pro projekt EU, 21776
4487, 2009-01-06, 2009-01-20, 24, 2009-01-19, , 21816
3304, 2009-01-06, 2009-01-25, 417, 2009-01-25, , 21833
9107, 2009-01-08, 2009-02-01, 336, 2009-01-21, , 21880
8950, 2009-01-09, 2009-01-19, 575, 2009-01-17, , 21885
8367, 2009-01-10, 2009-01-29, 396, 2009-01-24, , 21927
3608, 2009-01-18, 2009-01-27, 103, 2009-01-29, pohlídat si včasné vrácení, 22008
8548, 2009-01-21, 2009-01-23, 356, 2009-01-25, , 22069
3663, 2009-01-25, 2009-02-25, 298, 2009-02-09, , 22156
11234, 2009-01-26, 2009-02-12, 275, 2009-02-06, , 22163
7101, 2009-01-29, 2009-02-26, 188, 2009-02-10, , 22209
2223, 2009-01-30, 2009-02-07, 463, 2009-02-05, , 22240
1212, 2009-02-01, 2009-02-16, 424, 2009-02-17, studijní materiál, 22276
7608, 2009-02-01, 2009-02-23, 40, 2009-02-14, , 22279
6368, 2009-02-03, 2009-02-27, 237, 2009-02-18, , 22309
8804, 2009-02-03, 2009-03-05, 167, 2009-03-05, pro projekt EU, 22315
8423, 2009-02-04, 2009-03-18, 289, 2009-03-06, , 22322
4794, 2009-02-04, 2009-02-25, 454, 2009-02-19, , 22334
11938, 2009-02-05, 2009-02-07, 281, 2009-02-09, , 22361
7637, 2009-02-07, 2009-03-17, 148, 2009-02-26, , 22404
2081, 2009-02-07, 2009-02-17, 461, 2009-02-18, , 22409
10622, 2009-02-12, 2009-03-03, 70, 2009-02-25, Zapůjčeno pro bakalářskou práci, 22501
3041, 2009-02-13, 2009-03-08, 14, 2009-03-03, , 22515
2103, 2009-02-19, 2009-03-23, 70, 2009-03-09, studijní materiál, 22604
8702, 2009-02-20, 2009-03-12, 559, 2009-03-08, , 22621
10414, 2009-02-22, 2009-02-25, 109, 2009-02-27, , 22651
9814, 2009-02-24, 2009-03-11, 221, 2009-03-10, , 22671
351, 2009-02-26, 2009-03-09, 222, 2009-03-10, , 22703
6635, 2009-02-28, 2009-04-17, 378, 2009-03-29, , 22742
4499, 2009-03-03, 2009-03-23, 429, 2009-03-18, , 22769
6721, 2009-03-06, 2009-03-14, 130, 2009-03-15, , 22800
12012, 2009-03-06, 2009-03-25, 131, 2009-03-23, Pro disertaci, 22803
8724, 2009-03-08, 2009-04-01, 376, 2009-03-22, , 22828
8969, 2009-03-08, 2009-03-30, 372, 2009-03-22, , 22830
7531, 2009-03-10, 2009-03-20, 209, 2009-03-15, , 22857
11553, 2009-03-11, 2009-04-09, 76, 2009-03-28, pohlídat si včasné vrácení, 22889
9866, 2009-03-14, 2009-04-16, 274, 2009-04-04, K diplomové práci, 22954
7601, 2009-03-18, 2009-04-21, 134, 2009-04-04, , 22986
2006, 2009-03-18, 2009-03-20, 9, 2009-03-20, , 22993
2865, 2009-03-18, 2009-05-01, 433, 2009-04-21, , 23007
8922, 2009-03-19, 2009-05-04, 548, 2009-04-29, , 23017
11234, 2009-03-21, 2009-04-02, 260, 2009-03-27, , 23068
4684, 2009-03-23, 2009-04-26, 56, 2009-04-14, k diplomce, 23113
9970, 2009-03-24, 2009-04-04, 365, 2009-04-02, , 23118
4135, 2009-03-24, 2009-04-15, 193, 2009-04-02, , 23129
6953, 2009-03-24, 2009-03-31, 217, 2009-03-27, , 23131
2075, 2009-03-25, 2009-04-25, 79, 2009-04-16, , 23157
3451, 2009-03-25, 2009-04-29, 275, 2009-04-12, k diplomce, 23158
5227, 2009-03-30, 2009-04-21, 203, 2009-04-10, k vědeckému článku, 23253
463, 2009-04-02, 2009-04-25, 15, 2009-04-22, , 23273
7424, 2009-04-02, 2009-04-16, 273, 2009-04-11, Pro výzkumné účely., 23288
6368, 2009-04-03, 2009-04-23, 280, 2009-04-23, Pro BP, 23299
5678, 2009-04-03, 2009-04-24, 525, 2009-04-16, , 23309
1844, 2009-04-04, 2009-04-06, 269, 2009-04-07, , 23332
